Date,TecDAX,,,,,1&1,,,,,,Aixtron,,,,,,Aumann,,,,,,Adva,,,,,,Bechtle,,,,,,Cancom,,,,,,Carl Zeiss Meditec,,,,,,CompuGroup,,,,,,Dialog Semiconductor,,,,,,Drägerwerk,,,,,,Evotec,,,,,,Freenet,,,,,,GFT Technologies,,,,,,Infineon,,,,,,Isra,,,,,,Jenoptik,,,,,,LPKF,,,,,,Manz,,,,,,Medigene,,,,,,MorphoSys,,,,,,Nemetschek,,,,,,Nordex,,,,,,Pfeiffer Vacuum,,,,,,Qiagen,,,,,,QSC,,,,,,RIB Software,,,,,,,S&T,,,,,SAP,,,,,,Sartorius,,,,,,Siemens Healthineers,,,,,,Siltronic,,,,,,SLM,,,,,,SMA,,,,,,Software,,,,,,Stratec,,,,,,,Süss,,,,,Telefonica,,,,,,Telekom,,,,,,United Internet,,,,,,Wirecard,,,,,,Xing,,,,,
Date,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Aixtron,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Adva,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,GFT Technologies,Volumen,Datum,Eroeffnung,Hoch,Tief,Infineon,Volumen,Datum,Eroeffnung,Hoch,Tief,Isra,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,LPKF,Volumen,Datum,Eroeffnung,Hoch,Tief,Manz,Volumen,Datum,Eroeffnung,Hoch,Tief,Medigene,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,QSC,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,S&T,Volumen,Datum,Eroeffnung,Hoch,Tief,SAP,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Siemens Health,Volumen,Datum,Eroeffnung,Hoch,Tief,Siltronic,Volumen,Datum,Eroeffnung,Hoch,Tief,SLM,Volumen,Datum,Eroeffnung,Hoch,Tief,SMA,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Stratec,Volumen,Datum,Eroeffnung,Hoch,Tief,Süss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Telekom,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen,Datum,Eroeffnung,Hoch,Tief,Schluss,Volumen
  05.11.2018,"2,133.88","2,141.33","2,110.39","2,118.84","7,380,745",  05.11.2018,41.64,41.7,40.64,40.84,"200,669",  05.11.2018,11.62,11.84,10.4,10.89,"2,327,678",  05.11.2018,0,0,0,0,"29,478",  05.11.2018,0,0,0,0,"261,439",  05.11.2018,80.1,80.15,77.6,78.1,"95,059",  05.11.2018,38.06,38.32,36.32,36.62,"84,229",  05.11.2018,73,73.25,72.1,72.85,"122,010",  05.11.2018,49.2,49.6,48.54,48.54,"48,685",  05.11.2018,24.4,25.19,23.83,24.49,"979,710",  05.11.2018,50.05,53.85,50.05,53.45,"35,118",  05.11.2018,18.19,18.59,17.88,18.35,"955,258",  05.11.2018,20.2,20.34,19.74,19.83,"569,734",  05.11.2018,0,0,0,0,"26,308",  05.11.2018,18.52,18.52,17.77,17.84,"7,471,365",  05.11.2018,40.55,40.55,38.35,38.95,"100,130",  05.11.2018,28.22,28.22,27.62,27.86,"77,132",  05.11.2018,0,0,0,0,"5,372",  05.11.2018,0,0,0,0,"3,817",  05.11.2018,0,0,0,0,"63,010",  05.11.2018,95.45,99.5,94.8,94.95,"237,699",  05.11.2018,115.8,115.8,110.7,111,"78,794",  05.11.2018,8.69,8.75,8.36,8.5,"373,168",  05.11.2018,112.7,127.1,108.9,120,"101,815",  05.11.2018,32.39,32.54,32.18,32.41,"7,324",  05.11.2018,0,0,0,0,"61,417",  05.11.2018,15.31,15.43,14.12,14.15,"617,988",  05.11.2018,21.86,22.14,21.68,21.68,"91,575",  05.11.2018,94.19,94.96,93.59,93.78,"1,560,961",  05.11.2018,135.2,135.9,131.6,135.5,"117,624",  05.11.2018,37.11,37.74,36.85,37.15,"1,074,463",  05.11.2018,84.12,84.22,79.28,80.18,"308,624",  05.11.2018,0,0,0,0,"117,269",  05.11.2018,0,0,0,0,"105,872",  05.11.2018,39.81,39.94,38.42,38.59,"151,677",05.11.2018,0,0,0,0,"9,064",  05.11.2018,0,0,0,0,"23,886",  05.11.2018,3.39,3.42,3.33,3.41,"3,921,426",  05.11.2018,14.34,14.51,14.33,14.47,"8,529,534",  05.11.2018,38.86,38.86,37.82,37.92,"294,800",  05.11.2018,150,155.4,149.15,150.95,"900,770",  05.11.2018,274.5,274.5,263,263,"2,817"
  06.11.2018,"2,126.51","2,136.32","2,110.10","2,125.76","6,044,740",  06.11.2018,41.9,41.92,39,39.8,"376,270",  06.11.2018,11.1,11.15,10.36,10.84,"1,345,529",  06.11.2018,0,0,0,0,"34,875",  06.11.2018,0,0,0,0,"379,063",  06.11.2018,78.1,79.2,77.6,78.7,"75,741",  06.11.2018,36.68,36.86,36.08,36.42,"50,996",  06.11.2018,73.5,73.5,72.3,73.05,"68,210",  06.11.2018,48.66,48.84,47.88,48.32,"59,207",  06.11.2018,24.4,24.81,24.28,24.5,"664,187",  06.11.2018,53.45,53.45,49.3,50.55,"39,446",  06.11.2018,18.46,18.82,18.34,18.72,"879,113",  06.11.2018,19.96,20.08,19.7,19.92,"443,133",  06.11.2018,0,0,0,0,"28,575",  06.11.2018,17.94,18,17.51,17.81,"6,858,867",  06.11.2018,39.25,39.35,37.9,38.95,"135,465",  06.11.2018,28.3,28.48,27.72,28.26,"102,432",  06.11.2018,0,0,0,0,"23,992",  06.11.2018,0,0,0,0,"5,431",  06.11.2018,0,0,0,0,"60,204",  06.11.2018,97.8,104,96.95,102.5,"468,031",  06.11.2018,112,113.5,110,112.6,"67,090",  06.11.2018,8.52,8.76,8.52,8.7,"378,121",  06.11.2018,120.1,128.1,119.5,125.5,"87,127",  06.11.2018,31.49,31.81,31.12,31.47,"13,399",  06.11.2018,0,0,0,0,"47,648",  06.11.2018,14.21,14.49,13.85,13.99,"364,878",  06.11.2018,21.68,22.36,21.62,21.92,"65,394",  06.11.2018,93.72,94.17,92.73,93.42,"2,045,445",  06.11.2018,136.8,137.1,133.7,135.1,"90,447",  06.11.2018,37,37.3,36.48,37.05,"880,563",  06.11.2018,80.68,84.04,79.62,82.94,"215,114",  06.11.2018,0,0,0,0,"101,907",  06.11.2018,0,0,0,0,"75,814",  06.11.2018,38.5,38.77,38.23,38.59,"180,162",06.11.2018,0,0,0,0,"7,579",  06.11.2018,0,0,0,0,"334,449",  06.11.2018,3.4,3.48,3.4,3.45,"5,675,354",  06.11.2018,14.49,14.55,14.38,14.5,"11,979,347",  06.11.2018,38.11,38.23,36.85,37.12,"340,759",  06.11.2018,152.05,155.45,151.95,154.5,"739,409",  06.11.2018,265,268.5,263.5,265.5,"5,633"
  07.11.2018,"2,131.79","2,157.19","2,130.50","2,150.44","7,012,092",  07.11.2018,40.12,41.04,39.72,40.36,"331,307",  07.11.2018,10.91,11.34,10.76,10.98,"1,233,963",  07.11.2018,0,0,0,0,"14,487",  07.11.2018,0,0,0,0,"297,099",  07.11.2018,79.4,79.55,78.25,79.45,"69,213",  07.11.2018,36.64,37.86,36.4,37.04,"107,797",  07.11.2018,73.75,73.75,72.65,73.2,"125,402",  07.11.2018,48.66,49.42,47.66,49.42,"56,457",  07.11.2018,24.69,25.06,24.15,24.58,"566,695",  07.11.2018,50.8,52.15,49.8,49.86,"34,913",  07.11.2018,18.84,19.43,18.8,19.38,"1,375,798",  07.11.2018,20.06,20.47,19.91,19.97,"580,591",  07.11.2018,0,0,0,0,"28,048",  07.11.2018,17.94,18.06,17.59,17.83,"6,904,479",  07.11.2018,38.95,39.15,37.9,38,"97,923",  07.11.2018,28.62,29.1,28.02,28.52,"142,207",  07.11.2018,0,0,0,0,"4,209",  07.11.2018,0,0,0,0,"11,255",  07.11.2018,0,0,0,0,"102,730",  07.11.2018,101.5,106.2,99,105.9,"313,860",  07.11.2018,113.2,113.2,110.7,112.9,"76,739",  07.11.2018,8.86,9.2,8.76,9.12,"932,273",  07.11.2018,125,126.8,123.3,126,"63,277",  07.11.2018,31.7,32,31.5,31.99,"2,969",  07.11.2018,0,0,0,0,"147,841",  07.11.2018,14.25,14.6,14.1,14.55,"315,606",  07.11.2018,22.02,22.42,21.96,22.36,"78,485",  07.11.2018,93.4,94.82,93.2,94.62,"1,936,607",  07.11.2018,136.6,137.6,132.2,135.3,"65,316",  07.11.2018,37.1,38.1,37.03,38.1,"786,850",  07.11.2018,83.78,84.78,81.6,83.16,"166,833",  07.11.2018,0,0,0,0,"79,682",  07.11.2018,0,0,0,0,"76,037",  07.11.2018,38.49,39.03,38.24,38.63,"195,428",07.11.2018,0,0,0,0,"3,064",  07.11.2018,0,0,0,0,"105,978",  07.11.2018,3.45,3.52,3.44,3.48,"2,811,908",  07.11.2018,14.5,14.78,14.5,14.68,"10,989,686",  07.11.2018,37.51,38.22,37.02,37.61,"351,538",  07.11.2018,156,158.1,153.9,158.1,"779,217",  07.11.2018,267.5,273,258,258.5,"7,986"
  08.11.2018,"2,158.43","2,172.91","2,130.90","2,137.36","8,520,995",  08.11.2018,41.3,41.58,39.8,40.02,"209,558",  08.11.2018,11.1,11.39,10.47,10.5,"1,638,914",  08.11.2018,0,0,0,0,"26,144",  08.11.2018,0,0,0,0,"336,813",  08.11.2018,80,80.8,79.45,79.65,"67,116",  08.11.2018,37.54,37.86,35.82,36,"100,227",  08.11.2018,73.45,73.95,72.3,73.15,"102,002",  08.11.2018,48.84,48.84,46.76,48.1,"48,679",  08.11.2018,24.56,24.6,23.34,23.6,"733,911",  08.11.2018,50.7,50.7,49.12,49.72,"20,601",  08.11.2018,19.5,19.78,18.86,18.98,"1,247,531",  08.11.2018,20.03,20.03,18.71,18.79,"1,723,525",  08.11.2018,0,0,0,0,"211,706",  08.11.2018,17.96,18.19,17.51,17.66,"8,735,513",  08.11.2018,38.4,38.55,37.35,38.05,"110,673",  08.11.2018,28.6,28.8,27.42,27.76,"133,803",  08.11.2018,0,0,0,0,"8,269",  08.11.2018,0,0,0,0,"6,732",  08.11.2018,0,0,0,0,"119,705",  08.11.2018,107,109.8,107,109.3,"288,826",  08.11.2018,113.6,118.7,113.6,116,"110,267",  08.11.2018,9.14,9.62,9.11,9.49,"986,519",  08.11.2018,126.5,127.5,117.9,118.6,"59,248",  08.11.2018,31.92,32.14,31.77,31.96,"2,996",  08.11.2018,0,0,0,0,"66,720",  08.11.2018,14.55,14.89,14.34,14.56,"202,499",  08.11.2018,22.48,22.78,22.1,22.18,"133,558",  08.11.2018,95,95.27,94.04,94.33,"1,891,495",  08.11.2018,136,137.2,130.7,132.6,"91,880",  08.11.2018,38.2,38.81,38.17,38.65,"1,021,834",  08.11.2018,83.84,84.42,79.06,80.32,"307,074",  08.11.2018,0,0,0,0,"166,012",  08.11.2018,0,0,0,0,"137,586",  08.11.2018,38.65,39.46,38.57,38.81,"190,459",08.11.2018,0,0,0,0,"5,250",  08.11.2018,0,0,0,0,"57,059",  08.11.2018,3.5,3.54,3.48,3.51,"3,794,058",  08.11.2018,14.8,14.83,14.57,14.66,"10,368,451",  08.11.2018,38.4,38.71,37.17,37.37,"492,275",  08.11.2018,159.45,160.8,155.05,155.7,"727,955",  08.11.2018,260.5,263,257.5,259,"3,945"
  09.11.2018,"2,129.97","2,141.08","2,113.37","2,133.40","10,960,230",  09.11.2018,39.82,39.82,38.5,39.06,"606,556",  09.11.2018,10.4,10.43,10.04,10.1,"1,587,860",  09.11.2018,0,0,0,0,"21,750",  09.11.2018,0,0,0,0,"264,968",  09.11.2018,79.55,79.65,78.5,78.7,"85,333",  09.11.2018,35.9,36.42,35.38,35.56,"120,566",  09.11.2018,72.95,73.75,72.25,72.65,"108,452",  09.11.2018,47.6,47.66,45.9,46.14,"99,623",  09.11.2018,23.3,23.3,22.36,22.86,"905,698",  09.11.2018,49.72,52.95,48.92,51.9,"52,147",  09.11.2018,18.81,19.42,18.8,19.14,"1,104,569",  09.11.2018,18.53,18.53,17.41,17.76,"3,829,487",  09.11.2018,0,0,0,0,"89,215",  09.11.2018,17.5,18.21,17.35,18.19,"10,708,937",  09.11.2018,38,38.5,36.55,37.8,"122,912",  09.11.2018,27.7,28.28,27.02,27.8,"86,311",  09.11.2018,0,0,0,0,"22,307",  09.11.2018,0,0,0,0,"4,508",  09.11.2018,0,0,0,0,"66,738",  09.11.2018,107.9,108.6,105.6,106.2,"197,696",  09.11.2018,115.1,117.8,113.2,115.7,"69,979",  09.11.2018,9.4,9.58,9.23,9.47,"553,581",  09.11.2018,118.3,121.4,117.7,119.5,"39,135",  09.11.2018,32.09,32.1,31.5,31.83,"1,547",  09.11.2018,0,0,0,0,"127,446",  09.11.2018,14.64,14.64,14.04,14.04,"341,711",  09.11.2018,22.98,23,20.52,22.08,"506,773",  09.11.2018,94.08,95.33,93.94,95.17,"2,394,966",  09.11.2018,132,134.1,130.5,132.7,"61,908",  09.11.2018,38.53,39.21,38.34,38.86,"725,085",  09.11.2018,79.48,81.96,77.38,81.94,"277,683",  09.11.2018,0,0,0,0,"101,862",  09.11.2018,0,0,0,0,"88,395",  09.11.2018,38.65,38.69,37.63,38.28,"428,070",09.11.2018,0,0,0,0,"2,976",  09.11.2018,0,0,0,0,"23,062",  09.11.2018,3.5,3.5,3.38,3.43,"13,494,636",  09.11.2018,14.55,14.76,14.53,14.69,"10,329,856",  09.11.2018,37.08,37.17,36.22,36.49,"518,800",  09.11.2018,159.9,161.95,157.3,157.4,"1,138,247",  09.11.2018,260.5,267,253.5,264,"5,916"
  12.11.2018,"2,141.39","2,154.23","2,054.05","2,054.37","9,132,320",  12.11.2018,39.54,39.78,37.88,38,"323,714",  12.11.2018,10.25,10.34,9.16,9.26,"2,469,619",  12.11.2018,0,0,0,0,"52,861",  12.11.2018,0,0,0,0,"290,316",  12.11.2018,78.95,79.25,75.8,75.8,"100,647",  12.11.2018,36.06,36.14,33.08,35.36,"191,422",  12.11.2018,72.8,73.1,70.4,70.4,"132,501",  12.11.2018,46.24,46.42,44.9,44.94,"49,187",  12.11.2018,23.13,23.3,21.84,21.98,"700,349",  12.11.2018,51.5,53.05,50.1,50.2,"30,769",  12.11.2018,19.35,19.46,18.14,18.19,"1,614,721",  12.11.2018,17.9,18.04,17.59,17.79,"886,791",  12.11.2018,0,0,0,0,"106,629",  12.11.2018,19,19.01,16.52,16.76,"21,364,872",  12.11.2018,38.25,38.25,35.75,35.95,"87,656",  12.11.2018,28.28,28.4,27.18,27.18,"99,695",  12.11.2018,0,0,0,0,"8,256",  12.11.2018,0,0,0,0,"6,888",  12.11.2018,0,0,0,0,"119,949",  12.11.2018,106.5,107.4,99.65,100.2,"271,114",  12.11.2018,116.6,116.7,111.1,111.5,"107,735",  12.11.2018,9.44,9.58,9.33,9.58,"787,405",  12.11.2018,120.5,120.7,116.3,116.3,"25,575",  12.11.2018,31.61,32.08,31.2,31.2,"3,190",  12.11.2018,0,0,0,0,"199,966",  12.11.2018,14.21,14.21,12.93,13.06,"590,526",  12.11.2018,22.42,22.42,18.42,18.61,"1,283,345",  12.11.2018,93.43,93.5,89.78,89.8,"5,416,689",  12.11.2018,133.3,133.3,124.5,124.8,"113,712",  12.11.2018,38.96,39.1,37.57,37.6,"649,550",  12.11.2018,82.8,83.92,75.72,77.34,"348,617",  12.11.2018,0,0,0,0,"106,513",  12.11.2018,0,0,0,0,"274,101",  12.11.2018,38.42,38.46,37.29,37.42,"204,456",12.11.2018,0,0,0,0,"4,078",  12.11.2018,0,0,0,0,"34,019",  12.11.2018,3.44,3.45,3.38,3.4,"2,582,891",  12.11.2018,14.76,14.81,14.63,14.68,"7,801,557",  12.11.2018,36.59,36.8,35.74,36,"486,189",  12.11.2018,159.4,160.8,150.65,151.7,"804,880",  12.11.2018,264.5,265,258.5,259,"6,590"
  13.11.2018,"2,059.85","2,090.26","2,055.15","2,086.52","13,366,360",  13.11.2018,37.96,39.28,37.4,38.7,"379,525",  13.11.2018,9.3,9.41,8.77,9.23,"3,062,449",  13.11.2018,0,0,0,0,"36,828",  13.11.2018,0,0,0,0,"203,947",  13.11.2018,75.15,77.3,74.6,76.55,"100,811",  13.11.2018,36.28,37.92,36.28,37,"194,643",  13.11.2018,70.45,71.15,68.8,69.35,"157,114",  13.11.2018,45.24,45.52,43.88,44.36,"75,433",  13.11.2018,21.5,22.29,21.16,22.01,"827,518",  13.11.2018,50.2,51.2,49.22,51.1,"27,699",  13.11.2018,18.56,19.48,17.34,17.74,"2,619,870",  13.11.2018,17.9,17.97,17.28,17.54,"958,618",  13.11.2018,0,0,0,0,"79,577",  13.11.2018,16.79,17.52,16.72,17.46,"12,692,959",  13.11.2018,36.3,38.75,35.95,38.65,"92,545",  13.11.2018,27.4,28.76,27.4,27.9,"110,232",  13.11.2018,0,0,0,0,"6,918",  13.11.2018,0,0,0,0,"3,547",  13.11.2018,0,0,0,0,"168,808",  13.11.2018,100.5,102.7,98.5,101.5,"168,190",  13.11.2018,112.2,112.3,107.4,110.3,"96,012",  13.11.2018,8.6,8.81,7.82,7.96,"3,375,599",  13.11.2018,116.6,121.3,116.6,119.5,"37,780",  13.11.2018,31.4,31.48,30.83,30.92,"3,935",  13.11.2018,0,0,0,0,"58,627",  13.11.2018,13.25,13.25,12.6,12.78,"469,640",  13.11.2018,19.2,19.28,17.64,18.63,"728,594",  13.11.2018,90.03,92.31,90.03,91.88,"4,237,369",  13.11.2018,125,127.8,124.2,126.5,"86,305",  13.11.2018,37.8,38.08,37.58,37.99,"471,984",  13.11.2018,77.48,82.06,77,81.6,"353,753",  13.11.2018,0,0,0,0,"56,677",  13.11.2018,0,0,0,0,"270,696",  13.11.2018,37.47,38.07,37.26,37.65,"129,932",13.11.2018,0,0,0,0,"5,754",  13.11.2018,0,0,0,0,"36,138",  13.11.2018,3.41,3.45,3.37,3.44,"2,738,233",  13.11.2018,14.8,14.92,14.76,14.91,"13,009,939",  13.11.2018,35.89,37.5,35.74,37.36,"445,513",  13.11.2018,152.45,157.5,151,157,"855,285",  13.11.2018,261,267,261,266,"3,338"
  14.11.2018,"2,074.35","2,105.17","2,035.01","2,073.69","10,584,511",  14.11.2018,38.68,42.02,38.42,41.28,"582,243",  14.11.2018,9.08,9.42,8.8,9.2,"1,744,907",  14.11.2018,0,0,0,0,"20,428",  14.11.2018,0,0,0,0,"178,876",  14.11.2018,72,76.35,70.35,75.25,"318,923",  14.11.2018,37.02,38.44,35.74,37.98,"157,398",  14.11.2018,69,69.4,67.3,67.8,"170,256",  14.11.2018,44.26,44.72,42.66,43.64,"68,318",  14.11.2018,21.82,22.94,21.43,22.56,"662,575",  14.11.2018,51.15,51.85,50.75,50.75,"13,768",  14.11.2018,17.69,18.94,17.41,18.68,"2,175,568",  14.11.2018,17.5,17.95,17.32,17.68,"763,720",  14.11.2018,0,0,0,0,"53,023",  14.11.2018,17.29,17.97,17.05,17.73,"9,156,726",  14.11.2018,38.15,38.55,36.35,37.05,"68,319",  14.11.2018,27.62,29.56,27.56,28,"181,478",  14.11.2018,0,0,0,0,"2,372",  14.11.2018,0,0,0,0,"6,433",  14.11.2018,0,0,0,0,"150,700",  14.11.2018,101.1,101.7,96.8,97.3,"257,972",  14.11.2018,109.3,112.1,104.6,110.3,"102,563",  14.11.2018,7.97,7.97,7.66,7.67,"1,119,771",  14.11.2018,119.8,120.2,116.6,118.4,"29,200",  14.11.2018,30.93,30.93,30.01,30.28,"3,022",  14.11.2018,0,0,0,0,"199,042",  14.11.2018,12.6,12.78,12.36,12.5,"651,105",  14.11.2018,18.5,18.72,17.8,18.05,"420,559",  14.11.2018,91.35,93.28,90.4,91.94,"2,432,761",  14.11.2018,124.8,126.3,120.8,123.4,"78,905",  14.11.2018,37.94,38.87,37.76,38.58,"715,771",  14.11.2018,79.98,79.98,76.9,77.16,"306,433",  14.11.2018,0,0,0,0,"40,668",  14.11.2018,0,0,0,0,"175,047",  14.11.2018,37.5,38.08,36.8,37.33,"177,997",14.11.2018,0,0,0,0,"4,406",  14.11.2018,0,0,0,0,"21,669",  14.11.2018,3.44,3.49,3.39,3.42,"3,304,606",  14.11.2018,14.91,15.07,14.84,14.96,"11,957,721",  14.11.2018,37.25,38.81,36.2,37.7,"490,072",  14.11.2018,157,157.2,145.2,149.1,"1,857,160",  14.11.2018,265.5,278.5,263.5,274.5,"6,577"
  15.11.2018,"2,079.70","2,089.21","2,036.16","2,057.79","9,458,509",  15.11.2018,41.5,41.5,39.16,39.58,"368,346",  15.11.2018,9.36,9.37,8.88,8.98,"1,461,925",  15.11.2018,0,0,0,0,"30,418",  15.11.2018,0,0,0,0,"188,865",  15.11.2018,72.85,72.95,69.15,70.05,"479,366",  15.11.2018,38,38,34.02,34.32,"379,099",  15.11.2018,67.95,68.4,65.4,65.85,"148,872",  15.11.2018,43.62,44.22,42.48,43.12,"88,029",  15.11.2018,22.36,22.88,21.72,22.38,"428,430",  15.11.2018,50.7,51.6,49.86,49.86,"12,997",  15.11.2018,18.9,19.66,18.77,19.5,"2,700,327",  15.11.2018,17.72,17.85,17.12,17.23,"721,963",  15.11.2018,0,0,0,0,"74,432",  15.11.2018,17.76,17.85,17.35,17.63,"6,759,870",  15.11.2018,37.35,37.75,36.1,37.15,"45,477",  15.11.2018,28.06,28.72,27.84,28.34,"143,316",  15.11.2018,0,0,0,0,"17,030",  15.11.2018,0,0,0,0,"1,768",  15.11.2018,0,0,0,0,"147,360",  15.11.2018,97.25,98.45,94.8,96.75,"149,652",  15.11.2018,110.3,113.2,108.8,109.4,"87,424",  15.11.2018,7.69,7.75,7.27,7.32,"1,300,141",  15.11.2018,118.7,120.2,117.1,119,"28,268",  15.11.2018,30.21,30.4,29.63,30.4,"5,378",  15.11.2018,0,0,0,0,"67,155",  15.11.2018,12.61,12.92,12.13,12.45,"397,413",  15.11.2018,18.21,18.31,17.17,17.62,"661,343",  15.11.2018,92.49,92.81,91.2,92.15,"2,184,225",  15.11.2018,125.3,125.3,119.6,120.9,"73,638",  15.11.2018,38.72,38.93,38.34,38.43,"597,187",  15.11.2018,77.38,79.78,76.36,77.78,"175,546",  15.11.2018,0,0,0,0,"244,537",  15.11.2018,0,0,0,0,"115,880",  15.11.2018,37.41,37.82,37.08,37.4,"130,148",15.11.2018,0,0,0,0,"5,251",  15.11.2018,0,0,0,0,"11,567",  15.11.2018,3.43,3.44,3.37,3.39,"2,779,607",  15.11.2018,15.03,15.11,14.8,14.93,"10,538,001",  15.11.2018,37.85,38.19,37.38,37.94,"454,194",  15.11.2018,152,153.8,145.6,149,"1,003,137",  15.11.2018,276.5,282,274,275.5,"6,784"
  16.11.2018,"2,065.98","2,081.01","2,039.16","2,056.24","8,911,308",  16.11.2018,39.7,41.28,39.68,41.06,"475,509",  16.11.2018,9.01,9.17,8.78,8.89,"1,361,306",  16.11.2018,0,0,0,0,"149,975",  16.11.2018,0,0,0,0,"128,660",  16.11.2018,70.3,72.1,69.95,71.65,"213,107",  16.11.2018,34.76,35.5,34.22,34.76,"171,754",  16.11.2018,66.05,66.75,63.55,64.45,"319,774",  16.11.2018,42.8,43.88,42.8,43.64,"56,797",  16.11.2018,22.6,23.14,22.33,22.7,"631,916",  16.11.2018,49.42,51.25,49.42,50.4,"26,593",  16.11.2018,19.69,20.1,19.37,20.01,"2,055,675",  16.11.2018,17.3,17.75,17.3,17.62,"696,276",  16.11.2018,0,0,0,0,"56,649",  16.11.2018,17.6,17.74,16.94,17.1,"9,362,265",  16.11.2018,37.2,37.75,35.3,35.8,"69,615",  16.11.2018,28.4,28.8,27.68,27.92,"97,876",  16.11.2018,0,0,0,0,"8,668",  16.11.2018,0,0,0,0,"6,518",  16.11.2018,0,0,0,0,"86,936",  16.11.2018,97.95,101,97.95,99.75,"185,602",  16.11.2018,109.9,112.6,109.3,110.9,"60,250",  16.11.2018,7.3,7.43,7.11,7.35,"1,192,027",  16.11.2018,119.3,120.8,117.6,118,"24,866",  16.11.2018,30.39,30.39,30.13,30.31,"4,348",  16.11.2018,0,0,0,0,"91,305",  16.11.2018,12.65,12.94,12.22,12.37,"355,717",  16.11.2018,17.62,17.94,16.78,17.85,"591,141",  16.11.2018,92.91,93.18,90.74,91.7,"3,342,852",  16.11.2018,121,123.1,118.3,120,"69,978",  16.11.2018,38.75,38.8,38,38,"603,441",  16.11.2018,77.4,77.4,72.2,72.8,"410,337",  16.11.2018,0,0,0,0,"73,047",  16.11.2018,0,0,0,0,"111,909",  16.11.2018,37.83,37.92,36.85,37.33,"202,784",16.11.2018,0,0,0,0,"5,954",  16.11.2018,0,0,0,0,"10,272",  16.11.2018,3.38,3.46,3.37,3.44,"3,623,606",  16.11.2018,15,15.23,14.99,15.13,"21,502,476",  16.11.2018,38.03,38.26,37.14,37.65,"522,695",  16.11.2018,150.5,151,145.55,147.8,"987,880",  16.11.2018,276.5,281,274,279,"4,324"
